Ion N,Azm,Elv,KE,TOF,X,Y,Z,KE
initial,initial,initial,initial,final,final,final,final,final
21717,0,2.2,2266.88,0.0191407,406.7,13.7044,0,1369.69
21718,0,2.2,1841.58,0.0238439,406.7,13.2251,0,944.362
21719,0,2.2,1446.72,0.0357243,406.7,13.0444,0,549.512
21720,0,2.2,1211.39,0.0472243,227.828,17.7,0,14.1771
21721,0,2.2,2072.45,0.0208906,406.7,13.5048,0,1175.25
21722,0,2.2,2337.74,0.0184116,402.55,13.7581,0,1140.53
21723,0,2.2,1656.35,0.027564,406.7,12.9997,0,759.137
21724,0,2.2,1978.3,0.0219466,406.7,13.3957,0,1081.1
21725,0,2.2,1315.14,0.0487381,402.55,15.2282,0,117.928
21726,0,2.2,1988.0,0.0218297,406.7,13.4074,0,1090.8
21727,0,2.2,2144.41,0.0201848,406.7,13.5826,0,1247.2
21728,0,2.2,2274.97,0.0190776,406.7,13.7142,0,1377.79
21729,0,2.2,2110.83,0.0205045,406.7,13.5469,0,1213.63
21730,0,2.2,1240.17,0.0759564,402.55,24.0377,0,42.9621
21731,0,2.2,2182.21,0.0198434,406.7,13.6216,0,1284.98
21732,0,2.2,1843.45,0.0238143,406.7,13.2275,0,946.233
21733,0,2.2,2365.1,0.0182208,402.55,13.7818,0,1167.89
21734,0,2.2,2381.69,0.0181081,402.55,13.7959,0,1184.48
21735,0,2.2,1493.93,0.0331875,406.7,12.9577,0,596.715
21736,0,2.2,1551.61,0.0307747,406.7,12.9323,0,654.396
21737,0,2.2,2353.2,0.018303,402.55,13.7715,0,1155.98
21738,0,2.2,1350.7,0.0435111,402.55,14.1824,0,153.488
21739,0,2.2,2173.53,0.0199202,406.7,13.6128,0,1276.31
21740,0,2.2,1992.83,0.0217723,406.7,13.4131,0,1095.62
21741,0,2.2,1870.63,0.0233963,406.7,13.2622,0,973.415
21742,0,2.2,1834.04,0.0239648,406.7,13.2154,0,936.825
21743,0,2.2,1340.85,0.0447682,402.55,14.4081,0,143.637
21744,0,2.2,2266.15,0.0191465,406.7,13.7037,0,1368.96
21745,0,2.2,1642.47,0.0279269,406.7,12.9861,0,745.262
21746,0,2.2,2189.02,0.0197838,406.7,13.6285,0,1291.78
21747,0,2.2,1726.15,0.0259483,406.7,13.0787,0,828.942
21748,0,2.2,1374.69,0.0408869,402.55,13.768,0,177.475
21749,0,2.2,1678.91,0.0270059,406.7,13.0236,0,781.697
21750,0,2.2,2327.2,0.0184887,402.587,13.75,0,1129.98
21751,0,2.2,1968.52,0.0220665,406.7,13.3839,0,1071.31
21752,0,2.2,1679.13,0.0270007,406.7,13.0239,0,781.917
21753,0,2.2,1864.0,0.0234961,406.7,13.2538,0,966.793
21754,0,2.2,1497.56,0.0330167,406.7,12.9539,0,600.342
21755,0,2.2,2217.04,0.0195445,406.7,13.6565,0,1319.82
21756,0,2.2,1244.42,0.0728214,402.55,22.8263,0,47.2103
21757,0,2.2,2266.07,0.0191471,406.7,13.7036,0,1368.89
21758,0,2.2,1706.05,0.0263815,406.7,13.0546,0,808.833
21759,0,2.2,1221.83,0.0785169,346.23,26.55,0,24.6144
21760,0,2.2,2116.87,0.0204458,406.7,13.5534,0,1219.67
21761,0,2.2,1256.25,0.0659365,402.55,20.2983,0,59.0393
21762,0,2.2,2109.29,0.0205195,406.7,13.5453,0,1212.1
21763,0,2.2,1302.36,0.0512183,402.55,15.8178,0,105.147
21764,0,2.2,2169.1,0.0199597,406.7,13.6083,0,1271.89
21765,0,2.2,2123.32,0.0203837,406.7,13.5604,0,1226.11
21766,0,2.2,1520.52,0.0319992,406.7,12.9375,0,623.307
21767,0,2.2,2180.63,0.0198572,406.7,13.62,0,1283.41
21768,0,2.2,2350.78,0.0183199,402.55,13.7694,0,1153.57
21769,0,2.2,2272.04,0.0191004,406.7,13.7104,0,1374.86
21770,0,2.2,1564.24,0.0303198,406.7,12.9347,0,667.03
21771,0,2.2,1266.47,0.0614556,402.55,18.7802,0,69.2568
21772,0,2.2,1781.96,0.0248581,406.7,13.1486,0,884.759
21773,0,2.2,2092.7,0.020684,406.7,13.5272,0,1195.47
21774,0,2.2,1217.84,0.0495776,251.476,17.7,0,20.6226
21775,0,2.2,1783.1,0.0248374,406.7,13.1501,0,885.894
21776,0,2.2,1727.25,0.0259253,406.7,13.0801,0,830.041
21777,0,2.2,1589.22,0.0294828,406.7,12.9451,0,692.005
21778,0,2.2,1677.26,0.0270454,406.7,13.0218,0,780.048
21779,0,2.2,1919.77,0.0226972,406.7,13.3241,0,1022.55
21780,0,2.2,1687.51,0.0268026,406.7,13.0332,0,790.309
21781,0,2.2,1453.21,0.0353367,406.7,13.0279,0,555.994
21782,0,2.2,1484.55,0.0336434,406.7,12.9692,0,587.345
21783,0,2.2,2399.19,0.0179916,402.55,13.8105,0,1201.98
21784,0,2.2,1447.42,0.035682,406.7,13.0426,0,550.208
21785,0,2.2,1871.83,0.0233783,406.7,13.2638,0,974.622
21786,0,2.2,2054.73,0.0210769,406.7,13.4849,0,1157.52
21787,0,2.2,2047.55,0.0211539,406.7,13.4767,0,1150.32
21788,0,2.2,1915.89,0.0227499,406.7,13.3193,0,1018.67
21789,0,2.2,1356.56,0.0428175,402.55,14.0652,0,159.348
21790,0,2.2,2338.88,0.0184035,402.55,13.759,0,1141.66
21791,0,2.2,1954.09,0.0222472,406.7,13.3664,0,1056.87
21792,0,2.2,1796.69,0.0245946,406.7,13.1674,0,899.468
21793,0,2.2,2080.84,0.0208042,406.7,13.5141,0,1183.62
21794,0,2.2,1562.08,0.030396,406.7,12.9341,0,664.87
21795,0,2.2,2208.25,0.0196186,406.7,13.6477,0,1311.05
21796,0,2.2,2127.6,0.0203428,406.7,13.5649,0,1230.39
21797,0,2.2,1213.29,0.0479502,234.987,17.7,0,16.0815
21798,0,2.2,1972.69,0.022015,406.7,13.389,0,1075.49
21799,0,2.2,2201.58,0.0196754,406.7,13.6411,0,1304.39
21800,0,2.2,1324.41,0.0471731,402.55,14.8861,0,127.193
21801,0,2.2,2335.25,0.0184293,402.55,13.7559,0,1138.04
21802,0,2.2,1740.84,0.0256463,406.7,13.0968,0,843.632
21803,0,2.2,1681.98,0.0269327,406.7,13.027,0,784.776
21804,0,2.2,2368.4,0.0181982,402.55,13.7846,0,1171.18
21805,0,2.2,1228.53,0.0808753,380.341,26.55,0,31.3163
21806,0,2.2,2343.93,0.0183679,402.55,13.7635,0,1146.72
21807,0,2.2,1547.69,0.0309205,406.7,12.9321,0,650.476
21808,0,2.2,1573.73,0.0299927,406.7,12.9378,0,676.515
21809,0,2.2,1722.86,0.0260178,406.7,13.0747,0,825.641
21810,0,2.2,1375.9,0.0407684,402.55,13.7512,0,178.684
21811,0,2.2,1568.9,0.0301579,406.7,12.9361,0,671.682
21812,0,2.2,2173.64,0.0199192,406.7,13.6129,0,1276.42
21813,0,2.2,1488.14,0.0334664,406.7,12.9645,0,590.931
21814,0,2.2,2318.7,0.0185613,402.811,13.75,0,1121.49
21815,0,2.2,1223.84,0.0792813,356.797,26.55,0,26.6287
21816,0,2.2,1761.13,0.0252474,406.7,13.1222,0,863.905
21817,0,2.2,2261.46,0.0191834,406.7,13.6992,0,1364.28
21818,0,2.2,1412.56,0.0380364,406.7,13.1573,0,515.343
21819,0,2.2,2037.66,0.0212615,406.7,13.4654,0,1140.45
21820,0,2.2,1623.35,0.0284538,406.7,12.9691,0,726.143
21821,0,2.2,2394.4,0.0180233,402.55,13.8066,0,1197.18
21822,0,2.2,2363.38,0.0182326,402.55,13.7803,0,1166.17
21823,0,2.2,2010.56,0.0215656,406.7,13.434,0,1113.35
21824,0,2.2,1406.18,0.0385268,406.7,13.1821,0,508.979
21825,0,2.2,2209.45,0.0196084,406.7,13.6489,0,1312.25
21826,0,2.2,2223.85,0.0194877,406.7,13.6631,0,1326.62
21827,0,2.2,2123.87,0.0203785,406.7,13.5609,0,1226.66
21828,0,2.2,1946.65,0.0223423,406.7,13.3574,0,1049.45
21829,0,2.2,1652.14,0.0276724,406.7,12.9955,0,754.927
21830,0,2.2,1586.88,0.0295581,406.7,12.9438,0,689.661
21831,0,2.2,2310.64,0.0186315,403.035,13.75,0,1113.43
21832,0,2.2,1311.19,0.049462,402.55,15.3944,0,113.973
21833,0,2.2,1527.04,0.031729,406.7,12.9349,0,629.821
21834,0,2.2,1627.67,0.0283318,406.7,12.9727,0,730.466
21835,0,2.2,2078.53,0.0208279,406.7,13.5116,0,1181.32
21836,0,2.2,2076.52,0.0208486,406.7,13.5093,0,1179.31
21837,0,2.2,2204.66,0.0196491,406.7,13.6442,0,1307.46
21838,0,2.2,1532.9,0.0314924,406.7,12.9334,0,635.679
21839,0,2.2,2372.79,0.0181683,402.55,13.7883,0,1175.58
21840,0,2.2,1691.03,0.026721,406.7,13.0372,0,793.826
21841,0,2.2,1487.04,0.0335203,406.7,12.9659,0,589.834
21842,0,2.2,2053.99,0.0210847,406.7,13.484,0,1156.79
21843,0,2.2,2266.4,0.0191445,406.7,13.7039,0,1369.22
21844,0,2.2,1954.42,0.022243,406.7,13.3668,0,1057.2
21845,0,2.2,2319.54,0.0185541,402.788,13.75,0,1122.33
21846,0,2.2,2322.03,0.0185327,402.722,13.75,0,1124.82
21847,0,2.2,1465.07,0.0346625,406.7,13.0018,0,567.861
21848,0,2.2,2252.56,0.019254,406.7,13.6908,0,1355.39
21849,0,2.2,2035.9,0.0212808,406.7,13.4634,0,1138.69
21850,0,2.2,1662.03,0.02742,406.7,13.0056,0,764.81
21851,0,2.2,2214.62,0.0195648,406.7,13.6541,0,1317.41
21852,0,2.2,1785.15,0.0248003,406.7,13.1527,0,887.943
21853,0,2.2,1424.71,0.0371565,406.7,13.1124,0,527.507
21854,0,2.2,1943.87,0.0223782,406.7,13.354,0,1046.67
21855,0,2.2,2398.21,0.0179981,402.55,13.8097,0,1200.99
21856,0,2.2,1824.52,0.0241204,406.7,13.2032,0,927.314
21857,0,2.2,1704.47,0.0264165,406.7,13.0528,0,807.26
21858,0,2.2,1807.42,0.0244082,406.7,13.1812,0,910.206
21859,0,2.2,2210.88,0.0195963,406.7,13.6504,0,1313.68
21860,0,2.2,2041.4,0.0212206,406.7,13.4697,0,1144.18
21861,0,2.2,1294.41,0.0529952,402.55,16.2736,0,97.1995
21862,0,2.2,2299.36,0.0187341,403.413,13.75,0,1102.15
21863,0,2.2,1799.03,0.0245535,406.7,13.1704,0,901.81
21864,0,2.2,2337.19,0.0184155,402.55,13.7576,0,1139.98
21865,0,2.2,1269.22,0.0604145,402.55,18.4449,0,72.0035
21866,0,2.2,2059.41,0.0210271,406.7,13.4902,0,1162.22
21867,0,2.2,1452.07,0.0354036,406.7,13.0307,0,554.859
21868,0,2.2,1818.4,0.024222,406.7,13.1953,0,921.201
21869,0,2.2,1384.91,0.0403361,406.7,13.259,0,487.773
21870,0,2.2,1592.92,0.0293653,406.7,12.9472,0,695.704
21871,0,2.2,2134.09,0.0202814,406.7,13.5718,0,1236.86
21872,0,2.2,1552.05,0.0307585,406.7,12.9324,0,654.835
21873,0,2.2,1562.93,0.0303662,406.7,12.9343,0,665.712
21874,0,2.2,1968.08,0.0220719,406.7,13.3834,0,1070.87
21875,0,2.2,2342.69,0.0183766,402.55,13.7624,0,1145.47
21876,0,2.2,1538.76,0.0312617,406.7,12.9324,0,641.54
21877,0,2.2,1520.7,0.0319915,406.7,12.9374,0,623.49
21878,0,2.2,1874.58,0.0233374,406.7,13.2673,0,977.366
21879,0,2.2,2282.88,0.0190166,406.7,13.7243,0,1385.71
21880,0,2.2,2141.48,0.0202121,406.7,13.5796,0,1244.24
21881,0,2.2,1435.66,0.0364202,406.7,13.0763,0,538.453
21882,0,2.2,2381.54,0.0181091,402.55,13.7958,0,1184.33
21883,0,2.2,1743.14,0.0255999,406.7,13.0997,0,845.937
21884,0,2.2,1607.06,0.02893,406.7,12.9565,0,709.837
21885,0,2.2,2330.34,0.0184643,402.55,13.7515,0,1133.13
21886,0,2.2,1732.23,0.0258219,406.7,13.0862,0,835.026
21887,0,2.2,1461.41,0.0348659,406.7,13.0093,0,564.197
21888,0,2.2,2318.37,0.0185642,402.819,13.75,0,1121.16
21889,0,2.2,1865.87,0.0234678,406.7,13.2562,0,968.66
21890,0,2.2,1513.01,0.0323203,406.7,12.9416,0,615.801
21891,0,2.2,1568.38,0.0301757,406.7,12.9359,0,671.168
21892,0,2.2,1814.45,0.0242885,406.7,13.1902,0,917.245
21893,0,2.2,2232.23,0.0194185,406.7,13.6712,0,1335.0
21894,0,2.2,1733.84,0.0257887,406.7,13.0881,0,836.638
21895,0,2.2,2095.63,0.0206546,406.7,13.5304,0,1198.4
21896,0,2.2,1615.92,0.0286677,406.7,12.9631,0,718.705
21897,0,2.2,1821.11,0.0241768,406.7,13.1988,0,923.91
21898,0,2.2,1358.17,0.0426333,402.55,14.035,0,160.959
21899,0,2.2,1536.16,0.0313634,406.7,12.9327,0,638.939
21900,0,2.2,1493.56,0.0332049,406.7,12.9581,0,596.349
21901,0,2.2,1770.87,0.0250629,406.7,13.1345,0,873.662
21902,0,2.2,2219.53,0.0195237,406.7,13.6589,0,1322.31
21903,0,2.2,2044.76,0.021184,406.7,13.4735,0,1147.54
21904,0,2.2,1417.28,0.0376861,406.7,13.1393,0,520.079
21905,0,2.2,1469.17,0.0344393,406.7,12.9938,0,571.961
21906,0,2.2,1662.17,0.0274163,406.7,13.0057,0,764.956
21907,0,2.2,1665.58,0.0273311,406.7,13.0093,0,768.361
21908,0,2.2,1623.06,0.0284621,406.7,12.9688,0,725.85
21909,0,2.2,2102.55,0.0205858,406.7,13.5379,0,1205.36
21910,0,2.2,1843.82,0.0238085,406.7,13.2279,0,946.6
21911,0,2.2,1374.83,0.0408725,402.55,13.766,0,177.622
21912,0,2.2,1435.26,0.0364464,406.7,13.0775,0,538.051
21913,0,2.2,1938.85,0.0224434,406.7,13.3478,0,1041.66
21914,0,2.2,1837.01,0.0239171,406.7,13.2192,0,939.789
21915,0,2.2,1325.5,0.0469985,402.55,14.8494,0,128.292
21916,0,2.2,1682.24,0.0269266,406.7,13.0273,0,785.033
21917,0,2.2,1231.31,0.0817389,393.778,26.55,0,34.0996
21918,0,2.2,1667.85,0.0272748,406.7,13.0117,0,770.63
21919,0,2.2,2082.19,0.0207904,406.7,13.5156,0,1184.98
21920,0,2.2,1741.97,0.0256234,406.7,13.0982,0,844.766
21921,0,2.2,1631.01,0.0282389,406.7,12.9756,0,733.8
21922,0,2.2,1228.49,0.0808635,380.162,26.55,0,31.2797
21923,0,2.2,2033.05,0.0213123,406.7,13.4602,0,1135.84
21924,0,2.2,2055.97,0.0210637,406.7,13.4863,0,1158.77
21925,0,2.2,2395.17,0.0180182,402.55,13.8072,0,1197.95
21926,0,2.2,1601.56,0.0290966,406.7,12.9527,0,704.344
21927,0,2.2,1966.72,0.0220887,406.7,13.3818,0,1069.51
21928,0,2.2,1948.52,0.0223183,406.7,13.3597,0,1051.32
21929,0,2.2,2279.48,0.0190428,406.7,13.72,0,1382.3
21930,0,2.2,1333.67,0.045766,402.55,14.5991,0,136.459
21931,0,2.2,2001.77,0.0216673,406.7,13.4237,0,1104.55
21932,0,2.2,2389.05,0.0180588,402.55,13.8021,0,1191.84
21933,0,2.2,2201.43,0.0196766,406.7,13.641,0,1304.24
21934,0,2.2,2395.86,0.0180136,402.55,13.8078,0,1198.65
21935,0,2.2,1855.5,0.023626,406.7,13.2429,0,958.3
21936,0,2.2,2334.7,0.0184332,402.55,13.7554,0,1137.49
21937,0,2.2,1961.93,0.0221485,406.7,13.376,0,1064.7
21938,0,2.2,1567.87,0.0301934,406.7,12.9357,0,670.656
21939,0,2.2,1640.49,0.0279799,406.7,12.9843,0,743.285
21940,0,2.2,1891.17,0.0230956,406.7,13.2883,0,993.97
21941,0,2.2,1713.33,0.0262218,406.7,13.0633,0,816.116
21942,0,2.2,2384.73,0.0180877,402.55,13.7984,0,1187.52
21943,0,2.2,2176.06,0.0198977,406.7,13.6154,0,1278.83
21944,0,2.2,2128.78,0.0203317,406.7,13.5661,0,1231.56
21945,0,2.2,1460.9,0.0348948,406.7,13.0104,0,563.685
21946,0,2.2,1781.85,0.0248601,406.7,13.1485,0,884.65
21947,0,2.2,2001.51,0.0216703,406.7,13.4233,0,1104.29
21948,0,2.2,1591.56,0.0294081,406.7,12.9464,0,694.349
21949,0,2.2,2085.56,0.0207561,406.7,13.5193,0,1188.34
21950,0,2.2,2177.56,0.0198844,406.7,13.6169,0,1280.33
21951,0,2.2,2079.96,0.0208132,406.7,13.5132,0,1182.75
21952,0,2.2,2137.05,0.0202535,406.7,13.5749,0,1239.82
21953,0,2.2,2374.8,0.0181546,402.55,13.7901,0,1177.59
21954,0,2.2,1929.15,0.0225713,406.7,13.3358,0,1031.95
21955,0,2.2,2178.95,0.0198721,406.7,13.6183,0,1281.72
21956,0,2.2,1343.52,0.0444149,402.55,14.3429,0,146.31
21957,0,2.2,1550.25,0.0308248,406.7,12.9322,0,653.04
21958,0,2.2,1701.28,0.0264876,406.7,13.0491,0,804.076
21959,0,2.2,2316.17,0.0185832,402.879,13.75,0,1118.96
21960,0,2.2,2123.5,0.020382,406.7,13.5605,0,1226.29
21961,0,2.2,1778.52,0.024921,406.7,13.1442,0,881.318
21962,0,2.2,1283.1,0.0559295,402.55,17.0832,0,85.8832
21963,0,2.2,1657.37,0.0275378,406.7,13.0008,0,760.162
21964,0,2.2,2379.31,0.0181241,402.55,13.7939,0,1182.1
21965,0,2.2,2153.09,0.0201047,406.7,13.5917,0,1255.9
21966,0,2.2,1592.48,0.0293791,406.7,12.947,0,695.264
21967,0,2.2,2254.46,0.0192388,406.7,13.6926,0,1357.3
21968,0,2.2,1339.68,0.0449261,402.55,14.4376,0,142.465
21969,0,2.2,1434.82,0.0364751,406.7,13.0789,0,537.612
21970,0,2.2,2004.19,0.0216392,406.7,13.4265,0,1106.96
21971,0,2.2,1610.28,0.0288337,406.7,12.9588,0,713.062
21972,0,2.2,2214.55,0.0195654,406.7,13.654,0,1317.34
21973,0,2.2,2238.94,0.0193638,406.7,13.6777,0,1341.69
21974,0,2.2,1739.77,0.0256678,406.7,13.0955,0,842.57
21975,0,2.2,1859.02,0.0235719,406.7,13.2474,0,961.816
21976,0,2.2,2204.29,0.0196522,406.7,13.6438,0,1307.1
21977,0,2.2,1554.94,0.0306525,406.7,12.9327,0,657.728
21978,0,2.2,1457.01,0.0351155,406.7,13.0189,0,559.802
21979,0,2.2,1548.28,0.0308985,406.7,12.9321,0,651.062
21980,0,2.2,2303.28,0.0186975,403.266,13.75,0,1106.07
21981,0,2.2,2288.16,0.0189763,406.7,13.731,0,1390.99
21982,0,2.2,1775.7,0.024973,406.7,13.1406,0,878.498
21983,0,2.2,1411.57,0.0381111,406.7,13.1611,0,514.363
21984,0,2.2,1532.71,0.0314997,406.7,12.9334,0,635.496
21985,0,2.2,1909.63,0.0228359,406.7,13.3115,0,1012.42
21986,0,2.2,2077.76,0.0208358,406.7,13.5107,0,1180.55
21987,0,2.2,2117.72,0.0204376,406.7,13.5543,0,1220.51
21988,0,2.2,2042.35,0.0212103,406.7,13.4708,0,1145.13
21989,0,2.2,1302.18,0.051257,402.55,15.8274,0,104.963
21990,0,2.2,2319.17,0.0185572,402.798,13.75,0,1121.96
21991,0,2.2,1385.16,0.0403125,406.7,13.2584,0,488.019
21992,0,2.2,1716.96,0.0261435,406.7,13.0676,0,819.739
21993,0,2.2,1890.11,0.0231109,406.7,13.2869,0,992.906
21994,0,2.2,1591.09,0.0294233,406.7,12.9462,0,693.873
21995,0,2.2,2049.05,0.0211377,406.7,13.4784,0,1151.82
21996,0,2.2,1926.33,0.0226089,406.7,13.3323,0,1029.12
21997,0,2.2,1739.77,0.0256678,406.7,13.0955,0,842.57
21998,0,2.2,2167.6,0.0199732,406.7,13.6068,0,1270.39
21999,0,2.2,1267.35,0.0611159,402.55,18.67,0,70.1358
22000,0,2.2,2255.27,0.0192324,406.7,13.6934,0,1358.1
22001,0,2.2,1919.04,0.0227071,406.7,13.3232,0,1021.82
22002,0,2.2,1977.64,0.0219546,406.7,13.3949,0,1080.44
22003,0,2.2,1255.3,0.0664125,402.55,20.466,0,58.0871
22004,0,2.2,1451.96,0.0354101,406.7,13.0309,0,554.749
22005,0,2.2,1402.7,0.0388039,406.7,13.1958,0,505.472
22006,0,2.2,2238.94,0.0193638,406.7,13.6777,0,1341.69
22007,0,2.2,2133.83,0.0202838,406.7,13.5715,0,1236.6
22008,0,2.2,1631.63,0.0282216,406.7,12.9762,0,734.422
22009,0,2.2,1411.38,0.038125,406.7,13.1618,0,514.181
22010,0,2.2,2390.88,0.0180466,402.55,13.8036,0,1193.67
22011,0,2.2,1680.63,0.0269649,406.7,13.0255,0,783.42
22012,0,2.2,1373.04,0.0410504,402.55,13.7916,0,175.827
22013,0,2.2,2271.86,0.0191018,406.7,13.7101,0,1374.68
22014,0,2.2,1864.11,0.0234944,406.7,13.2539,0,966.903
22015,0,2.2,2171.59,0.0199375,406.7,13.6108,0,1274.37
22016,0,2.2,2345.76,0.018355,402.55,13.7651,0,1148.55
22017,0,2.2,1685.39,0.0268523,406.7,13.0308,0,788.184
22018,0,2.2,1224.54,0.0795316,360.376,26.55,0,27.3245
22019,0,2.2,2298.48,0.0187426,403.45,13.75,0,1101.27
22020,0,2.2,1905.01,0.0229,406.7,13.3057,0,1007.81
22021,0,2.2,1492.98,0.0332329,406.7,12.9588,0,595.763
22022,0,2.2,1828.99,0.024047,406.7,13.2089,0,931.777
22023,0,2.2,1952.66,0.0222654,406.7,13.3647,0,1055.45
22024,0,2.2,2292.51,0.0189431,406.7,13.7365,0,1395.45
22025,0,2.2,1823.49,0.0241373,406.7,13.2019,0,926.289
22026,0,2.2,1329.79,0.0463381,402.55,14.7133,0,132.577
22027,0,2.2,1460.16,0.034936,406.7,13.0119,0,562.952
22028,0,2.2,1679.68,0.0269876,406.7,13.0245,0,782.467
22029,0,2.2,1713.0,0.0262289,406.7,13.0629,0,815.787
22030,0,2.2,2166.72,0.0199811,406.7,13.6059,0,1269.51
22031,0,2.2,1457.38,0.0350945,406.7,13.0181,0,560.169
22032,0,2.2,1291.78,0.0536326,402.55,16.4437,0,94.5626
22033,0,2.2,1883.22,0.0232104,406.7,13.2782,0,986.003
22034,0,2.2,1582.26,0.0297082,406.7,12.9415,0,685.048
22035,0,2.2,1793.5,0.0246508,406.7,13.1634,0,896.285
22036,0,2.2,2249.92,0.0192751,406.7,13.6882,0,1352.73
22037,0,2.2,2365.47,0.0182183,402.55,13.7821,0,1168.25
22038,0,2.2,1899.74,0.0229739,406.7,13.2991,0,1002.54
22039,0,2.2,2048.02,0.0211488,406.7,13.4773,0,1150.8
22040,0,2.2,2368.14,0.0182,402.55,13.7844,0,1170.93
22041,0,2.2,1458.33,0.03504,406.7,13.016,0,561.121
22042,0,2.2,2399.38,0.0179904,402.55,13.8107,0,1202.16
22043,0,2.2,2050.84,0.0211185,406.7,13.4805,0,1153.62
22044,0,2.2,1344.22,0.0443245,402.55,14.3265,0,147.006
22045,0,2.2,1906.85,0.0228745,406.7,13.308,0,1009.64
22046,0,2.2,1932.19,0.022531,406.7,13.3395,0,1034.99
22047,0,2.2,1391.79,0.0397191,406.7,13.2374,0,494.547
22048,0,2.2,1780.32,0.0248881,406.7,13.1465,0,883.112
22049,0,2.2,1989.54,0.0218114,406.7,13.4092,0,1092.33
22050,0,2.2,1207.43,0.0457028,212.48,17.7,0,10.2219
22051,0,2.2,2307.86,0.0186562,403.118,13.75,0,1110.65
22052,0,2.2,1271.67,0.0595329,402.55,18.1663,0,74.4571
22053,0,2.2,1402.3,0.0388364,406.7,13.1974,0,505.069
22054,0,2.2,1491.99,0.0332802,406.7,12.9599,0,594.774
22055,0,2.2,1734.83,0.0257684,406.7,13.0894,0,837.627
22056,0,2.2,1401.17,0.0389285,406.7,13.202,0,503.945
22057,0,2.2,2025.39,0.0213974,406.7,13.4513,0,1128.19
22058,0,2.2,1858.94,0.023573,406.7,13.2473,0,961.743
22059,0,2.2,2111.86,0.0204945,406.7,13.548,0,1214.66
22060,0,2.2,1276.36,0.0579621,402.55,17.6828,0,79.1447
22061,0,2.2,2261.71,0.0191813,406.7,13.6995,0,1364.54
22062,0,2.2,1322.94,0.0474093,402.55,14.9362,0,125.728
22063,0,2.2,1525.21,0.0318041,406.7,12.9356,0,627.991
22064,0,2.2,1447.31,0.0356887,406.7,13.0429,0,550.098
22065,0,2.2,2233.55,0.0194077,406.7,13.6725,0,1336.31
22066,0,2.2,1999.68,0.0216917,406.7,13.4212,0,1102.46
22067,0,2.2,2380.15,0.0181185,402.55,13.7946,0,1182.94
22068,0,2.2,1442.18,0.0360046,406.7,13.0569,0,544.97
22069,0,2.2,1725.57,0.0259606,406.7,13.078,0,828.355
22070,0,2.2,1627.09,0.0283482,406.7,12.9722,0,729.88
22071,0,2.2,1586.66,0.0295652,406.7,12.9437,0,689.442
22072,0,2.2,2358.65,0.0182652,402.55,13.7762,0,1161.44
22073,0,2.2,2161.33,0.0200296,406.7,13.6003,0,1264.13
22074,0,2.2,1585.92,0.0295889,406.7,12.9433,0,688.709
22075,0,2.2,1448.55,0.0356134,406.7,13.0396,0,551.343
22076,0,2.2,1347.55,0.0439,402.55,14.2504,0,150.338
22077,0,2.2,1700.85,0.0264975,406.7,13.0486,0,803.637
22078,0,2.2,1956.8,0.0222129,406.7,13.3697,0,1059.58
22079,0,2.2,1841.77,0.023841,406.7,13.2253,0,944.545
22080,0,2.2,1428.12,0.0369221,406.7,13.1008,0,530.908
22081,0,2.2,1946.91,0.022339,406.7,13.3577,0,1049.71
22082,0,2.2,1351.62,0.0434002,402.55,14.1633,0,154.403
22083,0,2.2,2070.0,0.020916,406.7,13.5021,0,1172.8
22084,0,2.2,1870.0,0.0234056,406.7,13.2614,0,972.793
22085,0,2.2,2147.16,0.0201593,406.7,13.5855,0,1249.96
22086,0,2.2,1856.86,0.0236051,406.7,13.2446,0,959.656
22087,0,2.2,1785.59,0.0247923,406.7,13.1533,0,888.382
22088,0,2.2,2181.59,0.0198489,406.7,13.621,0,1284.36
22089,0,2.2,1780.17,0.0248908,406.7,13.1463,0,882.966
22090,0,2.2,2025.65,0.0213946,406.7,13.4516,0,1128.45
22091,0,2.2,1762.48,0.0252214,406.7,13.1239,0,865.262
22092,0,2.2,1740.91,0.0256448,406.7,13.0969,0,843.705
22093,0,2.2,1812.36,0.0243238,406.7,13.1876,0,915.157
22094,0,2.2,2256.95,0.019219,406.7,13.695,0,1359.78
22095,0,2.2,2309.07,0.0186455,403.082,13.75,0,1111.85
22096,0,2.2,1707.22,0.0263556,406.7,13.056,0,810.005
22097,0,2.2,1513.6,0.0322948,406.7,12.9412,0,616.387
22098,0,2.2,1898.86,0.0229862,406.7,13.298,0,1001.66
22099,0,2.2,1308.11,0.0500509,402.55,15.5333,0,110.896
22100,0,2.2,2050.29,0.0211244,406.7,13.4798,0,1153.07
22101,0,2.2,1518.83,0.0320703,406.7,12.9383,0,621.624
22102,0,2.2,1613.54,0.0287374,406.7,12.9612,0,716.323
22103,0,2.2,1672.32,0.0271651,406.7,13.0164,0,775.097
22104,0,2.2,1535.42,0.0313922,406.7,12.9329,0,638.206
22105,0,2.2,1623.32,0.0284548,406.7,12.969,0,726.107
22106,0,2.2,2341.44,0.0183854,402.55,13.7613,0,1144.23
22107,0,2.2,1401.13,0.0389315,406.7,13.2021,0,503.909
22108,0,2.2,1901.32,0.0229517,406.7,13.3011,0,1004.11
22109,0,2.2,1599.15,0.0291709,406.7,12.9511,0,701.928
22110,0,2.2,1202.2,0.0303916,173.175,12.8,0,4.98489
22111,0,2.2,1228.31,0.0808048,379.264,26.55,0,31.0966
